"station_id","pollutant_id","aggregation_id","year","value","unit_id","value_remark"
"grSVI","co","nodailymeansabove8",2007,0.00,"count",
"grSVI","co","nodailymeansabove8",2008,0.00,"count",
"grSVI","co","nodailymeansabove8",2009,0.00,"count",
"grSVI","co","nodailymeansabove8",2010,0.00,"count",
"grSVI","co","nodailymeansabove8",2011,0.00,"count",
"grSVI","co","nodailymeansabove8",2012,0.00,"count",
"grSVI","co","nodailymeansabove8",2013,0.00,"count",
"grSVI","co","nodailymeansabove8",2014,0.00,"count",
"grSVI","pm10","annualmean",2007,29.00,"µg/m3",
"grSVI","pm10","annualmean",2008,29.00,"µg/m3",
"grSVI","pm10","annualmean",2009,27.30,"µg/m3",
"grSVI","pm10","annualmean",2010,27.20,"µg/m3",
"grSVI","pm10","annualmean",2011,28.00,"µg/m3",
"grSVI","pm10","annualmean",2012,25.30,"µg/m3",
"grSVI","pm10","annualmean",2013,21.90,"µg/m3",
"grSVI","pm10","annualmean",2014,20.00,"µg/m3",
"grSVI","pm10","maxdailymean",2007,124.00,"µg/m3",
"grSVI","pm10","maxdailymean",2008,134.00,"µg/m3",
"grSVI","pm10","maxdailymean",2009,105.00,"µg/m3",
"grSVI","pm10","maxdailymean",2010,144.00,"µg/m3",
"grSVI","pm10","maxdailymean",2011,154.00,"µg/m3",
"grSVI","pm10","maxdailymean",2012,105.00,"µg/m3",
"grSVI","pm10","maxdailymean",2013,94.00,"µg/m3",
"grSVI","pm10","maxdailymean",2014,76.00,"µg/m3",
"grSVI","pm10","nodailymeansabove50",2007,59.00,"count",
"grSVI","pm10","nodailymeansabove50",2008,69.00,"count",
"grSVI","pm10","nodailymeansabove50",2009,63.00,"count",
"grSVI","pm10","nodailymeansabove50",2010,56.00,"count",
"grSVI","pm10","nodailymeansabove50",2011,57.00,"count",
"grSVI","pm10","nodailymeansabove50",2012,35.00,"count",
"grSVI","pm10","nodailymeansabove50",2013,35.00,"count",
"grSVI","pm10","nodailymeansabove50",2014,19.00,"count",
"grSVI","partno","annualmean",2007,15284.00,"1/cm3",
"grSVI","partno","annualmean",2008,15688.00,"1/cm3",
"grSVI","partno","annualmean",2009,14364.00,"1/cm3",
"grSVI","partno","annualmean",2010,13265.00,"1/cm3",
"grSVI","partno","annualmean",2011,11676.00,"1/cm3",
"grSVI","partno","annualmean",2012,12659.00,"1/cm3",
"grSVI","partno","annualmean",2013,12539.00,"1/cm3",
"grSVI","partno","annualmean",2014,11415.00,"1/cm3",
"grSVI","partno","95pvaluehalfhour",2007,44789.00,"1/cm3",
"grSVI","partno","95pvaluehalfhour",2008,45460.00,"1/cm3",
"grSVI","partno","95pvaluehalfhour",2009,44690.00,"1/cm3",
"grSVI","partno","95pvaluehalfhour",2010,39214.00,"1/cm3",
"grSVI","partno","95pvaluehalfhour",2011,37354.00,"1/cm3",
"grSVI","partno","95pvaluehalfhour",2012,36584.00,"1/cm3",
"grSVI","partno","95pvaluehalfhour",2014,32408.00,"1/cm3",
"grSVI","partno","maxdailymean",2007,48244.00,"1/cm3",
"grSVI","partno","maxdailymean",2008,49570.00,"1/cm3",
"grSVI","partno","maxdailymean",2009,59093.00,"1/cm3",
"grSVI","partno","maxdailymean",2010,46422.00,"1/cm3",
"grSVI","partno","maxdailymean",2011,39692.00,"1/cm3",
"grSVI","partno","maxdailymean",2012,46749.00,"1/cm3",
"grSVI","partno","maxdailymean",2013,44496.00,"1/cm3",
"grSVI","partno","maxdailymean",2014,36575.00,"1/cm3",
"grSVI","ec","annualmean",2007,4.50,"µg/m3",
"grSVI","ec","annualmean",2008,1.90,"µg/m3",
"grSVI","ec","annualmean",2009,2.50,"µg/m3",
"grSVI","ec","annualmean",2010,2.20,"µg/m3",
"grSVI","ec","annualmean",2011,1.70,"µg/m3",
"grSVI","ec","annualmean",2012,1.40,"µg/m3",
"grSVI","ec","annualmean",2013,1.30,"µg/m3",
"grSVI","ec","annualmean",2014,1.20,"µg/m3",
"grSVI","ec","maxdailymean",2007,13.00,"µg/m3",
"grSVI","ec","maxdailymean",2008,7.00,"µg/m3",
"grSVI","ec","maxdailymean",2009,8.00,"µg/m3",
"grSVI","ec","maxdailymean",2011,5.00,"µg/m3",
"grSVI","ec","maxdailymean",2012,5.00,"µg/m3",
"grSVI","ec","maxdailymean",2013,5.00,"µg/m3",
"juDEL","pm10","annualmean",2007,20.30,"µg/m3",
"juDEL","pm10","annualmean",2008,19.50,"µg/m3",
"juDEL","pm10","annualmean",2009,19.50,"µg/m3",
"juDEL","pm10","annualmean",2010,19.90,"µg/m3",
"juDEL","pm10","annualmean",2011,19.00,"µg/m3",
"juDEL","pm10","annualmean",2012,18.80,"µg/m3",
"juDEL","pm10","annualmean",2013,18.30,"µg/m3",
"juDEL","pm10","annualmean",2014,16.70,"µg/m3",
"juDEL","pm10","maxdailymean",2007,83.00,"µg/m3",
"juDEL","pm10","maxdailymean",2008,98.00,"µg/m3",
"juDEL","pm10","maxdailymean",2009,69.00,"µg/m3",
"juDEL","pm10","maxdailymean",2010,95.00,"µg/m3",
"juDEL","pm10","maxdailymean",2011,54.00,"µg/m3",
"juDEL","pm10","maxdailymean",2012,104.00,"µg/m3",
"juDEL","pm10","maxdailymean",2013,67.00,"µg/m3",
"juDEL","pm10","maxdailymean",2014,56.00,"µg/m3",
"juDEL","pm10","nodailymeansabove50",2007,9.00,"count",
"juDEL","pm10","nodailymeansabove50",2008,11.00,"count",
"juDEL","pm10","nodailymeansabove50",2009,8.00,"count",
"juDEL","pm10","nodailymeansabove50",2010,13.00,"count",
"juDEL","pm10","nodailymeansabove50",2011,4.00,"count",
"juDEL","pm10","nodailymeansabove50",2012,11.00,"count",
"juDEL","pm10","nodailymeansabove50",2013,8.00,"count",
"juDEL","pm10","nodailymeansabove50",2014,2.00,"count",
"juPOR","pm10","annualmean",2007,20.50,"µg/m3",
"juPOR","pm10","annualmean",2008,18.00,"µg/m3",
"juPOR","pm10","annualmean",2009,18.80,"µg/m3",
"juPOR","pm10","annualmean",2010,18.60,"µg/m3",
"juPOR","pm10","annualmean",2011,18.10,"µg/m3",
"juPOR","pm10","annualmean",2012,17.40,"µg/m3",
"juPOR","pm10","annualmean",2013,18.10,"µg/m3",
"juPOR","pm10","annualmean",2014,14.70,"µg/m3",
"juPOR","pm10","maxdailymean",2007,82.00,"µg/m3",
"juPOR","pm10","maxdailymean",2008,81.00,"µg/m3",
"juPOR","pm10","maxdailymean",2009,73.00,"µg/m3",
"juPOR","pm10","maxdailymean",2010,72.00,"µg/m3",
"juPOR","pm10","maxdailymean",2011,58.00,"µg/m3",
"juPOR","pm10","maxdailymean",2012,87.00,"µg/m3",
"juPOR","pm10","maxdailymean",2013,56.00,"µg/m3",
"juPOR","pm10","maxdailymean",2014,48.00,"µg/m3",
"juPOR","pm10","nodailymeansabove50",2007,11.00,"count",
"juPOR","pm10","nodailymeansabove50",2008,8.00,"count",
"juPOR","pm10","nodailymeansabove50",2009,4.00,"count",
"juPOR","pm10","nodailymeansabove50",2010,10.00,"count",
"juPOR","pm10","nodailymeansabove50",2011,4.00,"count",
"juPOR","pm10","nodailymeansabove50",2012,2.00,"count",
"juPOR","pm10","nodailymeansabove50",2013,2.00,"count",
"juPOR","pm10","nodailymeansabove50",2014,0.00,"count",
"luREI","pm1","annualmean",2007,11.70,"µg/m3",
"luREI","pm1","annualmean",2008,13.70,"µg/m3",
"luREI","pm1","annualmean",2009,12.30,"µg/m3","incomplete series"
"luREI","pm1","annualmean",2010,14.60,"µg/m3",
"luREI","pm1","annualmean",2011,16.50,"µg/m3",
"luREI","pm1","maxdailymean",2007,47.00,"µg/m3",
"luREI","pm1","maxdailymean",2008,50.00,"µg/m3",
"luREI","pm1","maxdailymean",2009,41.00,"µg/m3",
"luREI","pm1","maxdailymean",2010,58.00,"µg/m3",
"luREI","pm1","maxdailymean",2011,47.00,"µg/m3",
"luREI","ec","annualmean",2007,3.00,"µg/m3",
"luREI","ec","annualmean",2014,1.10,"µg/m3","incomplete series"
"luREI","ec","maxdailymean",2007,10.00,"µg/m3",
"neLCF","pm10","annualmean",2007,15.30,"µg/m3",
"neLCF","pm10","annualmean",2008,14.50,"µg/m3",
"neLCF","pm10","annualmean",2009,15.50,"µg/m3",
"neLCF","pm10","annualmean",2010,15.00,"µg/m3",
"neLCF","pm10","annualmean",2011,14.70,"µg/m3",
"neLCF","pm10","annualmean",2012,12.30,"µg/m3",
"neLCF","pm10","annualmean",2013,12.50,"µg/m3",
"neLCF","pm10","annualmean",2014,12.00,"µg/m3",
"neLCF","pm10","maxdailymean",2007,71.00,"µg/m3",
"neLCF","pm10","maxdailymean",2008,88.00,"µg/m3",
"neLCF","pm10","maxdailymean",2009,55.00,"µg/m3",
"neLCF","pm10","maxdailymean",2010,56.00,"µg/m3",
"neLCF","pm10","maxdailymean",2011,57.00,"µg/m3",
"neLCF","pm10","maxdailymean",2012,51.00,"µg/m3",
"neLCF","pm10","maxdailymean",2013,53.00,"µg/m3",
"neLCF","pm10","maxdailymean",2014,55.00,"µg/m3",
"neLCF","pm10","nodailymeansabove50",2007,3.00,"count",
"neLCF","pm10","nodailymeansabove50",2008,5.00,"count",
"neLCF","pm10","nodailymeansabove50",2009,2.00,"count",
"neLCF","pm10","nodailymeansabove50",2010,2.00,"count",
"neLCF","pm10","nodailymeansabove50",2011,1.00,"count",
"neLCF","pm10","nodailymeansabove50",2012,1.00,"count",
"neLCF","pm10","nodailymeansabove50",2013,2.00,"count",
"neLCF","pm10","nodailymeansabove50",2014,3.00,"count",
"neLLC","no2","annualmean",2004,22.80,"µg/m3",
"neLLC","no2","annualmean",2005,26.30,"µg/m3",
"neLLC","no2","annualmean",2006,26.00,"µg/m3",
"neLLC","no2","annualmean",2007,21.80,"µg/m3",
"neLLC","no2","annualmean",2008,21.80,"µg/m3",
"neLLC","no2","annualmean",2009,23.30,"µg/m3",
"neLLC","no2","annualmean",2010,23.20,"µg/m3",
"neLLC","no2","annualmean",2011,23.10,"µg/m3",
"neLLC","no2","annualmean",2012,23.70,"µg/m3",
"neLLC","no2","annualmean",2013,25.60,"µg/m3",
"neLLC","no2","annualmean",2014,22.00,"µg/m3",
"neLLC","no2","95pvaluehalfhour",2004,55.40,"µg/m3",
"neLLC","no2","95pvaluehalfhour",2005,63.00,"µg/m3",
"neLLC","no2","95pvaluehalfhour",2006,70.70,"µg/m3",
"neLLC","no2","95pvaluehalfhour",2007,59.20,"µg/m3",
"neLLC","no2","95pvaluehalfhour",2008,57.30,"µg/m3",
"neLLC","no2","95pvaluehalfhour",2009,65.50,"µg/m3",
"neLLC","no2","95pvaluehalfhour",2010,61.40,"µg/m3",
"neLLC","no2","95pvaluehalfhour",2011,61.50,"µg/m3",
"neLLC","no2","95pvaluehalfhour",2012,63.00,"µg/m3",
"neLLC","no2","95pvaluehalfhour",2013,68.00,"µg/m3",
"neLLC","no2","95pvaluehalfhour",2014,59.00,"µg/m3",
"neLLC","no2","maxdailymean",2004,73.00,"µg/m3",
"neLLC","no2","maxdailymean",2005,74.00,"µg/m3",
"neLLC","no2","maxdailymean",2006,92.00,"µg/m3",
"neLLC","no2","maxdailymean",2007,81.00,"µg/m3",
"neLLC","no2","maxdailymean",2008,81.00,"µg/m3",
"neLLC","no2","maxdailymean",2009,97.00,"µg/m3",
"neLLC","no2","maxdailymean",2010,74.00,"µg/m3",
"neLLC","no2","maxdailymean",2011,58.00,"µg/m3",
"neLLC","no2","maxdailymean",2012,75.00,"µg/m3",
"neLLC","no2","maxdailymean",2013,83.00,"µg/m3",
"neLLC","no2","maxdailymean",2014,62.00,"µg/m3",
"neLLC","no2","nodailymeansabove80",2004,0.00,"count",
"neLLC","no2","nodailymeansabove80",2005,0.00,"count",
"neLLC","no2","nodailymeansabove80",2006,4.00,"count",
"neLLC","no2","nodailymeansabove80",2007,1.00,"count",
"neLLC","no2","nodailymeansabove80",2008,1.00,"count",
"neLLC","no2","nodailymeansabove80",2009,3.00,"count",
"neLLC","no2","nodailymeansabove80",2010,0.00,"count",
"neLLC","no2","nodailymeansabove80",2011,0.00,"count",
"neLLC","no2","nodailymeansabove80",2012,0.00,"count",
"neLLC","no2","nodailymeansabove80",2013,1.00,"count",
"neLLC","no2","nodailymeansabove80",2014,0.00,"count",
"neLLC","O3","annualmean",2004,50.60,"µg/m3",
"neLLC","O3","annualmean",2005,51.40,"µg/m3",
"neLLC","O3","annualmean",2006,52.20,"µg/m3",
"neLLC","O3","annualmean",2007,50.70,"µg/m3",
"neLLC","O3","annualmean",2008,50.60,"µg/m3",
"neLLC","O3","annualmean",2009,51.50,"µg/m3",
"neLLC","O3","annualmean",2010,50.00,"µg/m3",
"neLLC","O3","annualmean",2011,47.00,"µg/m3",
"neLLC","O3","annualmean",2012,49.60,"µg/m3",
"neLLC","O3","annualmean",2013,49.30,"µg/m3",
"neLLC","O3","annualmean",2014,47.00,"µg/m3",
"neLLC","O3","max98pvaluemonth",2004,160.00,"µg/m3",
"neLLC","O3","max98pvaluemonth",2005,149.00,"µg/m3",
"neLLC","O3","max98pvaluemonth",2006,148.00,"µg/m3",
"neLLC","O3","max98pvaluemonth",2007,129.00,"µg/m3",
"neLLC","O3","max98pvaluemonth",2008,133.00,"µg/m3",
"neLLC","O3","max98pvaluemonth",2009,124.00,"µg/m3",
"neLLC","O3","max98pvaluemonth",2010,144.00,"µg/m3",
"neLLC","O3","max98pvaluemonth",2011,138.00,"µg/m3",
"neLLC","O3","max98pvaluemonth",2012,124.00,"µg/m3",
"neLLC","O3","max98pvaluemonth",2013,142.00,"µg/m3",
"neLLC","O3","max98pvaluemonth",2014,124.00,"µg/m3",
"neLLC","O3","maxhourlymean",2004,168.00,"µg/m3",
"neLLC","O3","maxhourlymean",2005,191.00,"µg/m3",
"neLLC","O3","maxhourlymean",2006,168.00,"µg/m3",
"neLLC","O3","maxhourlymean",2007,138.00,"µg/m3",
"neLLC","O3","maxhourlymean",2008,148.00,"µg/m3",
"neLLC","O3","maxhourlymean",2009,136.00,"µg/m3",
"neLLC","O3","maxhourlymean",2010,167.00,"µg/m3",
"neLLC","O3","maxhourlymean",2011,150.00,"µg/m3",
"neLLC","O3","maxhourlymean",2012,149.00,"µg/m3",
"neLLC","O3","maxhourlymean",2013,160.00,"µg/m3",
"neLLC","O3","maxhourlymean",2014,135.00,"µg/m3",
"neLLC","O3","nomonths98pvalueabove100",2004,6.00,"count",
"neLLC","O3","nomonths98pvalueabove100",2005,7.00,"count",
"neLLC","O3","nomonths98pvalueabove100",2006,5.00,"count",
"neLLC","O3","nomonths98pvalueabove100",2007,7.00,"count",
"neLLC","O3","nomonths98pvalueabove100",2008,5.00,"count",
"neLLC","O3","nomonths98pvalueabove100",2009,6.00,"count",
"neLLC","O3","nomonths98pvalueabove100",2010,4.00,"count",
"neLLC","O3","nomonths98pvalueabove100",2011,6.00,"count",
"neLLC","O3","nomonths98pvalueabove100",2012,7.00,"count",
"neLLC","O3","nomonths98pvalueabove100",2013,4.00,"count",
"neLLC","O3","nomonths98pvalueabove100",2014,6.00,"count",
"neLLC","O3","nohourlymean",2004,8060.00,"count",
"neLLC","O3","nohourlymean",2005,8756.00,"count",
"neLLC","O3","nohourlymean",2006,8684.00,"count",
"neLLC","O3","nohourlymean",2007,8225.00,"count",
"neLLC","O3","nohourlymean",2008,8178.00,"count",
"neLLC","O3","nohourlymean",2009,8196.00,"count",
"neLLC","O3","nohourlymean",2010,8716.00,"count",
"neLLC","O3","nohourlymean",2011,8631.00,"count",
"neLLC","O3","nohourlymean",2012,8734.00,"count",
"neLLC","O3","nohourlymean",2013,8724.00,"count",
"neLLC","O3","nohourlymean",2014,8702.00,"count",
"neLLC","O3","nohourlymeanabove120",2004,136.00,"count",
"neLLC","O3","nohourlymeanabove120",2005,166.00,"count",
"neLLC","O3","nohourlymeanabove120",2006,266.00,"count",
"neLLC","O3","nohourlymeanabove120",2007,72.00,"count",
"neLLC","O3","nohourlymeanabove120",2008,93.00,"count",
"neLLC","O3","nohourlymeanabove120",2009,60.00,"count",
"neLLC","O3","nohourlymeanabove120",2010,186.00,"count",
"neLLC","O3","nohourlymeanabove120",2011,113.00,"count",
"neLLC","O3","nohourlymeanabove120",2012,42.00,"count",
"neLLC","O3","nohourlymeanabove120",2013,153.00,"count",
"neLLC","O3","nohourlymeanabove120",2014,38.00,"count",
"neLLC","O3","nohourlymeansabove180",2004,0.00,"count",
"neLLC","O3","nohourlymeansabove180",2005,1.00,"count",
"neLLC","O3","nohourlymeansabove180",2006,0.00,"count",
"neLLC","O3","nohourlymeansabove180",2007,0.00,"count",
"neLLC","O3","nohourlymeansabove180",2008,0.00,"count",
"neLLC","O3","nohourlymeansabove180",2009,0.00,"count",
"neLLC","O3","nohourlymeansabove180",2010,0.00,"count",
"neLLC","O3","nohourlymeansabove180",2011,0.00,"count",
"neLLC","O3","nohourlymeansabove180",2012,0.00,"count",
"neLLC","O3","nohourlymeansabove180",2013,0.00,"count",
"neLLC","O3","nohourlymeansabove180",2014,0.00,"count",
"neLLC","O3","nohourlymeansabove240",2004,0.00,"count",
"neLLC","O3","nohourlymeansabove240",2005,0.00,"count",
"neLLC","O3","nohourlymeansabove240",2006,0.00,"count",
"neLLC","O3","nohourlymeansabove240",2007,0.00,"count",
"neLLC","O3","nohourlymeansabove240",2008,0.00,"count",
"neLLC","O3","nohourlymeansabove240",2009,0.00,"count",
"neLLC","O3","nohourlymeansabove240",2010,0.00,"count",
"neLLC","O3","nohourlymeansabove240",2011,0.00,"count",
"neLLC","O3","nohourlymeansabove240",2012,0.00,"count",
"neLLC","O3","nohourlymeansabove240",2013,0.00,"count",
"neLLC","O3","nohourlymeansabove240",2014,0.00,"count",
"neNEU","pm10","annualmean",2008,19.10,"µg/m3",
"neNEU","pm10","annualmean",2009,18.40,"µg/m3",
"neNEU","pm10","annualmean",2010,16.00,"µg/m3",
"neNEU","pm10","annualmean",2011,18.90,"µg/m3",
"neNEU","pm10","annualmean",2012,15.40,"µg/m3",
"neNEU","pm10","annualmean",2013,16.10,"µg/m3",
"neNEU","pm10","annualmean",2014,13.00,"µg/m3",
"neNEU","pm10","maxdailymean",2008,70.00,"µg/m3",
"neNEU","pm10","maxdailymean",2009,57.00,"µg/m3",
"neNEU","pm10","maxdailymean",2010,66.00,"µg/m3",
"neNEU","pm10","maxdailymean",2011,70.00,"µg/m3",
"neNEU","pm10","maxdailymean",2012,66.00,"µg/m3",
"neNEU","pm10","maxdailymean",2013,61.00,"µg/m3",
"neNEU","pm10","maxdailymean",2014,50.00,"µg/m3",
"neNEU","pm10","nodailymeansabove50",2008,9.00,"count",
"neNEU","pm10","nodailymeansabove50",2009,7.00,"count",
"neNEU","pm10","nodailymeansabove50",2010,2.00,"count",
"neNEU","pm10","nodailymeansabove50",2011,11.00,"count",
"neNEU","pm10","nodailymeansabove50",2012,3.00,"count",
"neNEU","pm10","nodailymeansabove50",2013,7.00,"count",
"neNEU","pm10","nodailymeansabove50",2014,1.00,"count",
"sgSBD","no2","annualmean",2005,30.80,"µg/m3",
"sgSBD","no2","annualmean",2006,32.60,"µg/m3",
"sgSBD","no2","annualmean",2007,27.10,"µg/m3",
"sgSBD","no2","annualmean",2008,27.00,"µg/m3",
"sgSBD","no2","annualmean",2014,37.30,"µg/m3",
"sgSBD","no2","95pvaluehalfhour",2005,68.50,"µg/m3",
"sgSBD","no2","95pvaluehalfhour",2006,78.00,"µg/m3",
"sgSBD","no2","95pvaluehalfhour",2007,63.50,"µg/m3",
"sgSBD","no2","95pvaluehalfhour",2008,63.30,"µg/m3",
"sgSBD","no2","95pvaluehalfhour",2014,74.70,"µg/m3",
"sgSBD","no2","maxdailymean",2005,78.00,"µg/m3",
"sgSBD","no2","maxdailymean",2006,94.00,"µg/m3",
"sgSBD","no2","maxdailymean",2007,74.00,"µg/m3",
"sgSBD","no2","maxdailymean",2008,66.00,"µg/m3",
"sgSBD","no2","maxdailymean",2014,102.00,"µg/m3",
"sgSBD","no2","nodailymeansabove80",2005,0.00,"count",
"sgSBD","no2","nodailymeansabove80",2006,8.00,"count",
"sgSBD","no2","nodailymeansabove80",2007,0.00,"count",
"sgSBD","no2","nodailymeansabove80",2008,0.00,"count",
"sgSBD","no2","nodailymeansabove80",2014,1.00,"count",
"sgSBD","nox","annualmean",2005,29.70,"ppb",
"sgSBD","nox","annualmean",2006,31.50,"ppb",
"sgSBD","nox","annualmean",2007,24.00,"ppb",
"sgSBD","nox","annualmean",2008,24.20,"ppb",
"sgSBD","nox","annualmean",2014,38.20,"ppb",
"sgSBD","nox","95pvaluehalfhour",2005,93.20,"ppb",
"sgSBD","nox","95pvaluehalfhour",2006,101.80,"ppb",
"sgSBD","nox","95pvaluehalfhour",2007,75.80,"ppb",
"sgSBD","nox","95pvaluehalfhour",2008,76.00,"ppb",
"sgSBD","nox","95pvaluehalfhour",2014,96.30,"ppb",
"sgSBD","nox","maxdailymean",2005,141.00,"ppb",
"sgSBD","nox","maxdailymean",2006,159.00,"ppb",
"sgSBD","nox","maxdailymean",2007,134.00,"ppb",
"sgSBD","nox","maxdailymean",2008,126.00,"ppb",
"sgSBD","nox","maxdailymean",2014,153.00,"ppb",
"sgSBD","co","annualmean",2005,0.19,"mg/m3",
"sgSBD","co","annualmean",2006,0.18,"mg/m3",
"sgSBD","co","annualmean",2007,0.11,"mg/m3",
"sgSBD","co","annualmean",2008,0.11,"mg/m3",
"sgSBD","co","annualmean",2014,0.38,"mg/m3",
"sgSBD","co","95pvaluehalfhour",2005,0.66,"mg/m3",
"sgSBD","co","95pvaluehalfhour",2006,0.76,"mg/m3",
"sgSBD","co","95pvaluehalfhour",2007,0.39,"mg/m3",
"sgSBD","co","95pvaluehalfhour",2008,0.36,"mg/m3",
"sgSBD","co","95pvaluehalfhour",2014,0.69,"mg/m3",
"sgSBD","co","maxdailymean",2005,1.50,"mg/m3",
"sgSBD","co","maxdailymean",2006,1.50,"mg/m3",
"sgSBD","co","maxdailymean",2007,0.80,"mg/m3",
"sgSBD","co","maxdailymean",2008,0.90,"mg/m3",
"sgSBD","co","maxdailymean",2014,0.80,"mg/m3",
"sgSBD","co","nodailymeansabove8",2005,0.00,"count",
"sgSBD","co","nodailymeansabove8",2006,0.00,"count",
"sgSBD","co","nodailymeansabove8",2007,0.00,"count",
"sgSBD","co","nodailymeansabove8",2008,0.00,"count",
"sgSBD","co","nodailymeansabove8",2014,0.00,"count",
"sgSBD","pm10","annualmean",2005,20.60,"µg/m3",
"sgSBD","pm10","annualmean",2006,24.80,"µg/m3",
"sgSBD","pm10","annualmean",2007,20.00,"µg/m3",
"sgSBD","pm10","annualmean",2008,18.70,"µg/m3","incomplete series"
"sgSBD","pm10","annualmean",2014,14.70,"µg/m3",
"sgSBD","pm10","maxdailymean",2005,77.00,"µg/m3",
"sgSBD","pm10","maxdailymean",2006,140.00,"µg/m3",
"sgSBD","pm10","maxdailymean",2007,76.00,"µg/m3",
"sgSBD","pm10","maxdailymean",2008,77.00,"µg/m3","incomplete series"
"sgSBD","pm10","maxdailymean",2014,59.00,"µg/m3",
"sgSBD","pm10","nodailymeansabove50",2005,11.00,"count",
"sgSBD","pm10","nodailymeansabove50",2006,31.00,"count",
"sgSBD","pm10","nodailymeansabove50",2007,7.00,"count",
"sgSBD","pm10","nodailymeansabove50",2008,5.00,"count","incomplete series"
"sgSBD","pm10","nodailymeansabove50",2014,2.00,"count",
"sgSBD","O3","annualmean",2005,44.60,"µg/m3",
"sgSBD","O3","annualmean",2006,47.60,"µg/m3",
"sgSBD","O3","annualmean",2007,45.10,"µg/m3",
"sgSBD","O3","annualmean",2008,44.40,"µg/m3",
"sgSBD","O3","annualmean",2014,38.60,"µg/m3",
"sgSBD","O3","max98pvaluemonth",2005,151.00,"µg/m3",
"sgSBD","O3","max98pvaluemonth",2006,162.00,"µg/m3",
"sgSBD","O3","max98pvaluemonth",2007,142.00,"µg/m3",
"sgSBD","O3","max98pvaluemonth",2008,133.00,"µg/m3",
"sgSBD","O3","max98pvaluemonth",2014,113.00,"µg/m3",
"sgSBD","O3","maxhourlymean",2005,185.00,"µg/m3",
"sgSBD","O3","maxhourlymean",2006,182.00,"µg/m3",
"sgSBD","O3","maxhourlymean",2007,162.00,"µg/m3",
"sgSBD","O3","maxhourlymean",2008,154.00,"µg/m3",
"sgSBD","O3","maxhourlymean",2014,130.00,"µg/m3",
"sgSBD","O3","nomonths98pvalueabove100",2005,7.00,"count",
"sgSBD","O3","nomonths98pvalueabove100",2006,6.00,"count",
"sgSBD","O3","nomonths98pvalueabove100",2007,7.00,"count",
"sgSBD","O3","nomonths98pvalueabove100",2008,5.00,"count",
"sgSBD","O3","nomonths98pvalueabove100",2014,3.00,"count",
"sgSBD","O3","nohourlymean",2005,8734.00,"count",
"sgSBD","O3","nohourlymean",2006,8722.00,"count",
"sgSBD","O3","nohourlymean",2007,8746.00,"count",
"sgSBD","O3","nohourlymean",2008,8776.00,"count",
"sgSBD","O3","nohourlymean",2014,8500.00,"count",
"sgSBD","O3","nohourlymeanabove120",2005,176.00,"count",
"sgSBD","O3","nohourlymeanabove120",2006,307.00,"count",
"sgSBD","O3","nohourlymeanabove120",2007,137.00,"count",
"sgSBD","O3","nohourlymeanabove120",2008,138.00,"count",
"sgSBD","O3","nohourlymeanabove120",2014,10.00,"count",
"sgSBD","O3","nodaysmaxhourlymeanabove120",2005,39.00,"count",
"sgSBD","O3","nodaysmaxhourlymeanabove120",2006,48.00,"count",
"sgSBD","O3","nodaysmaxhourlymeanabove120",2007,31.00,"count",
"sgSBD","O3","nodaysmaxhourlymeanabove120",2008,35.00,"count",
"sgSBD","O3","nodaysmaxhourlymeanabove120",2014,6.00,"count",
"sgSBD","O3","nohourlymeansabove180",2005,1.00,"count",
"sgSBD","O3","nohourlymeansabove180",2006,1.00,"count",
"sgSBD","O3","nohourlymeansabove180",2007,0.00,"count",
"sgSBD","O3","nohourlymeansabove180",2008,0.00,"count",
"sgSBD","O3","nohourlymeansabove180",2014,0.00,"count",
"sgSBD","O3","nodaysmaxhourlymeanabove180",2005,1.00,"count",
"sgSBD","O3","nodaysmaxhourlymeanabove180",2006,1.00,"count",
"sgSBD","O3","nodaysmaxhourlymeanabove180",2007,0.00,"count",
"sgSBD","O3","nodaysmaxhourlymeanabove180",2008,0.00,"count",
"sgSBD","O3","nodaysmaxhourlymeanabove180",2014,0.00,"count",
"sgSBD","O3","nohourlymeansabove240",2005,0.00,"count",
"sgSBD","O3","nohourlymeansabove240",2006,0.00,"count",
"sgSBD","O3","nohourlymeansabove240",2007,0.00,"count",
"sgSBD","O3","nohourlymeansabove240",2008,0.00,"count",
"sgSBD","O3","nohourlymeansabove240",2014,0.00,"count",
"sgSBD","O3","nodaysmaxhourlymeanabove240",2005,0.00,"count",
"sgSBD","O3","nodaysmaxhourlymeanabove240",2006,0.00,"count",
"sgSBD","O3","nodaysmaxhourlymeanabove240",2007,0.00,"count",
"sgSBD","O3","nodaysmaxhourlymeanabove240",2008,0.00,"count",
"sgSBD","O3","nodaysmaxhourlymeanabove240",2014,0.00,"count",
"sgSBD","O3","dosisaot40f",2005,11.30,"ppm·h",
"sgSBD","O3","dosisaot40f",2006,15.80,"ppm·h",
"sgSBD","O3","dosisaot40f",2007,10.20,"ppm·h",
"sgSBD","O3","dosisaot40f",2008,10.20,"ppm·h",
"sgSBD","O3","dosisaot40f",2014,3.40,"ppm·h",
"shNHA","pm10","annualmean",2007,17.40,"µg/m3",
"shNHA","pm10","annualmean",2008,15.50,"µg/m3",
"shNHA","pm10","annualmean",2009,16.50,"µg/m3",
"shNHA","pm10","annualmean",2010,17.00,"µg/m3",
"shNHA","pm10","annualmean",2011,16.90,"µg/m3","incomplete series"
